2,2,2,2
-0.499867,-0.263858,0.34529,0
0.297052,-0.442957,0.222306,0
2,2,2,2
-0.373589,0.0877259,0.408848,0
-0.495097,-0.0904605,-0.369131,0
2,2,2,2
-0.115163,0.457789,0.0634031,0
-0.383378,-0.428011,0.42024,0
2,2,2,2
0.254856,0.358978,0.347636,0
-0.289243,-0.300339,0.203355,0
2,2,2,2
0.136069,-0.0810061,-0.469589,0
-0.37856,-0.457835,0.173416,0
3,3,3,3
-0.120897,0.0768892,0.276963,0
-0.07644,0.272916,-0.102396,0
0.0244566,0.0424592,-0.388008,0
3,3,3,3
0.445742,-0.406523,-0.427106,0
-0.368789,-0.230249,0.20374,0
0.260201,0.202238,0.0158167,0
3,3,3,3
-0.494627,-0.194319,0.0783936,0
-0.438292,-0.365832,0.454595,0
0.38261,-0.468429,0.11324,0
3,3,3,3
0.122438,-0.185327,0.216048,0
0.116776,-0.349931,-0.282737,0
0.0468357,0.167999,-0.449007,0
3,3,3,3
0.055696,0.0828856,0.05885,0
0.0913307,-0.00440245,0.00806106,0
0.482173,-0.125214,-0.468154,0
4,4,4,4
0.388519,-0.161383,-0.357476,0
-0.104128,-0.0727555,0.197576,0
-0.345893,-0.428686,0.0677784,0
0.152241,-0.28669,-0.400659,0
4,4,4,4
-0.291919,-0.289237,-0.198025,0
-0.203141,-0.186396,0.240224,0
0.44191,0.189103,0.252058,0
0.338465,-0.422017,0.159223,0
4,4,4,4
-0.0313846,-0.480144,0.212676,0
0.437513,0.281473,-0.274947,0
-0.0284156,0.418375,-0.363762,0
0.245389,0.258377,-0.461516,0
4,4,4,4
0.376486,-0.391704,-0.371821,0
-0.187966,-0.149456,0.094835,0
-0.107569,0.0827762,0.220005,0
-0.369682,-0.252879,-0.133685,0
4,4,4,4
0.484983,0.111276,0.218301,0
-0.0220438,-0.489884,-0.485057,0
-0.353016,-0.135305,-0.073981,0
-0.398697,0.102402,0.0695537,0
5,5,5,5
-0.313286,-0.391734,0.127511,0
0.0766506,0.266873,0.328596,0
-0.293281,-0.174292,-0.318183,0
0.29665,-0.202553,-0.307624,0
-0.238995,0.215009,-0.351078,0
5,5,5,5
0.336128,0.299987,-0.118149,0
0.268308,0.459491,-0.330317,0
0.359131,-0.080776,0.397185,0
0.496428,0.463702,0.444096,0
-0.0835071,0.495812,0.104329,0
5,5,5,5
-0.0996731,-0.206153,0.181299,0
0.096721,-0.409764,0.0931307,0
0.247982,-0.169525,-0.214386,0
-0.183321,-0.0796694,-0.00397234,0
0.236918,-0.113658,-0.246947,0
5,5,5,5
-0.402942,-0.24584,0.161565,0
0.430641,-0.215678,0.103411,0
0.0324265,-0.00852654,-0.305537,0
-0.152419,0.298402,0.247777,0
0.390723,-0.124577,0.232731,0
5,5,5,5
-0.189136,0.193546,-0.0807635,0
-0.392191,0.441382,0.314133,0
-0.363554,-0.251614,0.125434,0
0.16904,0.0580804,0.156643,0
-0.296093,-0.441563,-0.342758,0
6,6,6,6
0.360244,-0.377327,0.271752,0
0.339804,0.0903228,0.0552961,0
0.361021,-0.327404,0.325836,0
0.322192,0.0797959,0.129974,0
0.47708,0.277011,-0.279316,0
-0.471824,0.0552745,-0.000956842,0
6,6,6,6
0.0622897,-0.0967587,-0.224031,0
-0.28629,0.321816,-0.235458,0
-0.342034,0.430494,0.312559,0
0.181471,-0.0184558,-0.186441,0
0.481708,0.0625592,0.432486,0
-0.201428,-0.396651,0.491562,0
6,6,6,6
-0.077641,0.0883183,0.365093,0
0.11825,0.419722,0.268344,0
0.0642348,-0.405427,-0.0176227,0
-0.185082,0.32162,0.472755,0
-0.398803,0.320768,0.149772,0
0.215881,0.309856,-0.24611,0
6,6,6,6
0.0808077,0.135657,-0.00919775,0
0.413449,-0.167164,0.475332,0
-0.0975288,-0.165723,-0.304301,0
-0.394571,0.447743,0.221414,0
0.301023,0.288142,-0.193207,0
-0.234444,-0.293862,0.0628685,0
6,6,6,6
0.284475,0.178565,0.134317,0
0.466465,-0.130054,0.181927,0
-0.356245,-0.403404,-0.0177302,0
0.00796556,-0.122906,0.315967,0
0.458739,0.0209944,-0.147168,0
-0.445111,0.0240257,-0.20029,0
7,7,7,7
0.270792,0.204147,0.106357,0
-0.459895,-0.450567,0.328155,0
0.295546,0.248764,-0.0224304,0
0.0128753,0.394747,-0.490158,0
-0.0912745,-0.0497652,-0.403288,0
-0.0677747,-0.089043,0.454329,0
-0.0863639,0.481474,0.140186,0
7,7,7,7
0.45727,0.34255,0.243135,0
0.361915,-0.293911,0.237711,0
0.206674,-0.430745,0.462673,0
0.142036,0.198271,0.341427,0
0.37033,0.141151,0.319146,0
-0.119114,0.0452232,0.066894,0
0.287438,-0.0330796,0.0319732,0
7,7,7,7
0.101483,-0.368648,0.127014,0
-0.27216,-0.19478,0.328723,0
-0.156111,0.24413,0.0939647,0
0.264125,0.145269,-0.465736,0
0.375489,-0.160162,0.156353,0
-0.171483,-0.11746,-0.144588,0
-0.0828692,0.216904,-0.488903,0
7,7,7,7
0.428142,-0.223558,-0.343691,0
-0.422349,-0.418623,0.202998,0
-0.205851,0.261763,0.457281,0
-0.481677,0.450318,-0.498154,0
-0.470598,-0.342904,-0.18896,0
0.14429,0.085349,0.460015,0
0.466021,0.414586,-0.0573694,0
7,7,7,7
0.254663,0.122892,0.445305,0
0.24411,-0.250137,-0.0578065,0
0.446068,0.0639137,0.198361,0
-0.138707,-0.254288,0.18351,0
0.257465,0.212857,0.48129,0
0.0372736,0.457724,-0.0296589,0
-0.477021,-0.28973,-0.491785,0
8,8,8,8
-0.359353,0.357663,0.235466,0
0.473329,0.24744,-0.277674,0
0.133142,-0.278369,0.445751,0
-0.261226,-0.428069,0.444018,0
-0.39055,0.0275027,0.237495,0
-0.414462,0.139285,-0.0302217,0
0.0643971,0.321796,0.42926,0
-0.420878,0.298491,-0.259092,0
8,8,8,8
0.162491,-0.00582538,0.0928993,0
0.358339,-0.39793,-0.0146742,0
0.370314,-0.134525,0.0320961,0
0.439017,-0.447024,-0.126277,0
-0.330941,-0.132641,-0.298814,0
-0.162774,0.265026,0.286546,0
-0.0154426,0.456468,-0.141086,0
-0.240555,-0.000612706,-0.297745,0
8,8,8,8
