4,4,4,4
-0.634802,0.446232,0.340587,0
-0.156056,1.02134,0.703162,0
0.0180661,-0.363682,-0.402738,0
0.175136,-0.487397,0.31742,0
4,4,4,4
-0.433011,0.900996,-0.650886,0
-0.591425,0.46016,-0.299853,0
0.136069,-0.0810061,-0.469589,0
-0.37856,-0.457835,0.173416,0
4,4,4,4
0.750224,0.522207,0.195086,0
0.522065,0.655356,-0.134572,0
0.445742,-0.406523,-0.427106,0
-0.368789,-0.230249,0.20374,0
4,4,4,4
0.0862814,-0.888719,0.922681,0
0.263442,-0.880988,0.307936,0
-0.414353,-0.025838,-0.258867,0
0.220975,-0.0720746,-0.357463,0
4,4,4,4
0.739057,1.0671,-0.529667,0
0.22284,1.08032,-0.755604,0
0.482173,-0.125214,-0.468154,0
-0.25805,-0.0455156,0.0185766,0
6,6,6,6
0.651125,-0.128584,-0.395553,0
-0.0810527,-0.234279,-0.488389,0
-0.0179456,-0.549683,-0.80946,0
-0.203141,-0.186396,0.240224,0
0.44191,0.189103,0.252058,0
0.338465,-0.422017,0.159223,0
6,6,6,6
-0.407702,0.720137,0.266431,0
-0.132477,0.106319,0.964475,0
-0.500181,-0.0172872,0.816201,0
-0.175429,-0.437471,0.424786,0
0.376486,-0.391704,-0.371821,0
-0.187966,-0.149456,0.094835,0
6,6,6,6
-0.603425,-0.441577,0.428392,0
-0.354471,-0.825501,0.401079,0
-0.0600625,-0.506652,0.408567,0
-0.411965,0.10733,-0.110461,0
0.488083,0.202721,0.135487,0
0.130296,-0.121966,0.109995,0
6,6,6,6
-0.357013,1.0388,-0.197639,0
0.150598,1.21545,-0.0475391,0
-0.503643,1.30105,0.0646226,0
0.268308,0.459491,-0.330317,0
0.359131,-0.080776,0.397185,0
0.496428,0.463702,0.444096,0
6,6,6,6
0.245428,-0.158174,-0.14546,0
0.496347,0.219104,-0.294129,0
0.0952706,0.428,-0.326087,0
-0.439202,0.331855,0.482773,0
-0.0334785,0.327381,0.29147,0
-0.256957,0.331159,-0.204125,0
8,8,8,8
0.00450425,-0.597503,-0.33298,0
0.466127,-0.830792,-0.982624,0
0.222691,-0.268372,-0.891985,0
0.557092,-0.342442,-0.331581,0
-0.363554,-0.251614,0.125434,0
0.16904,0.0580804,0.156643,0
-0.296093,-0.441563,-0.342758,0
0.264912,0.370847,-0.177535,0
8,8,8,8
-0.253087,1.24163,0.504306,0
-0.486509,0.765385,0.132092,0
-0.49151,0.320127,0.725032,0
-0.357953,0.79921,0.698212,0
-0.170605,-0.359142,-0.101344,0
-0.281516,-0.432275,-0.252272,0
0.0622897,-0.0967587,-0.224031,0
-0.28629,0.321816,-0.235458,0
8,8,8,8
-0.366575,-0.454427,0.336936,0
-0.648524,-1.09875,-0.110834,0
-0.998251,-0.64626,-0.377069,0
-0.693833,-0.221982,-0.343023,0
-0.398803,0.320768,0.149772,0
0.215881,0.309856,-0.24611,0
-0.375936,-0.364328,-0.268932,0
0.0577758,0.0384248,-0.194943,0
8,8,8,8
-0.787437,-1.34882,-0.0835729,0
-0.924644,-0.369625,0.0623502,0
-0.716641,-0.639341,-0.0404552,0
-0.406367,-0.753627,0.534221,0
0.328767,-0.412512,-0.0875429,0
-0.333163,-0.469541,0.42603,0
0.284475,0.178565,0.134317,0
0.466465,-0.130054,0.181927,0
8,8,8,8
0.97981,-0.127531,0.182179,0
0.428975,0.0602453,0.901797,0
0.729888,-0.17186,0.968139,0
0.405561,-0.15645,0.669964,0
-0.0912745,-0.0497652,-0.403288,0
-0.0677747,-0.089043,0.454329,0
-0.0863639,0.481474,0.140186,0
0.113052,0.0568264,0.0821327,0
10,10,10,10
-0.358906,0.0894093,-0.272469,0
0.13373,0.398752,0.073597,0
-0.129882,0.753942,0.124355,0
0.0952121,0.495611,0.639374,0
0.228989,0.20987,0.289157,0
-0.0522253,0.24915,0.459846,0
-0.367179,-0.185487,-0.473241,0
0.233552,0.304862,-0.182418,0
0.101483,-0.368648,0.127014,0
-0.27216,-0.19478,0.328723,0
10,10,10,10
